crew,seat,scenario,epoch_index,event_label,beats_per_min_anchored_z,hr_var_anchored_z,gaze_variance_anchored_z,gaze_vel_avg_anchored_z,pupilD_avg_anchored_z,taskLoad_index_spec_anchored_z,engagement_index_spec_anchored_z,hr_hrv_ratio_anchored_z,taskLoad_sq_anchored_z,beats_per_min_anchored_lag1_z,beats_per_min_anchored_lag2_z,beats_per_min_anchored_grad_z,hr_var_anchored_lag1_z,hr_var_anchored_lag2_z,hr_var_anchored_grad_z,gaze_variance_anchored_lag1_z,gaze_variance_anchored_lag2_z,gaze_variance_anchored_grad_z,gaze_vel_avg_anchored_lag1_z,gaze_vel_avg_anchored_lag2_z,gaze_vel_avg_anchored_grad_z,pupilD_avg_anchored_lag1_z,pupilD_avg_anchored_lag2_z,pupilD_avg_anchored_grad_z,taskLoad_index_spec_anchored_lag1_z,taskLoad_index_spec_anchored_lag2_z,taskLoad_index_spec_anchored_grad_z,engagement_index_spec_anchored_lag1_z,engagement_index_spec_anchored_lag2_z,engagement_index_spec_anchored_grad_z,hr_hrv_ratio_anchored_lag1_z,hr_hrv_ratio_anchored_lag2_z,hr_hrv_ratio_anchored_grad_z,taskLoad_sq_anchored_lag1_z,taskLoad_sq_anchored_lag2_z,taskLoad_sq_anchored_grad_z
1.0,0.0,0.0,3.0,0.0,-1.3462663892239533,-1.3505818434982195,-0.4671467577772501,1.2667129132289778,-0.3429609860458988,-0.684392652227761,1.427308490611742,1.2303088534738467,-0.6850528540134821,-1.543048534112895,-1.8036375193946954,0.11666277657021346,-1.5515835177518462,-1.8192013512636855,0.1207310080823457,-0.1885297983372021,-0.35508386525332836,-0.1802861239519062,-0.5455599710865034,-0.7409459508191444,1.4242433308732876,0.8390657893391279,-0.4904239126785693,-1.0555279751313549,-0.7477792513720624,-0.8160028208077695,0.06897753715577366,1.6186797345808364,1.8708809113920544,-0.11823598184455501,1.4069718136192273,1.6335224654988716,-0.1875204175071403,-0.7266436739327187,-0.7705287848218197,0.03951530068162589
1.0,0.0,0.0,4.0,0.0,-1.2555593391825681,-1.2702557261875613,0.10194485358784569,1.2918774480259323,0.3911117059776545,0.26867309082285973,-1.6651926623872677,1.3809769894771498,-0.0597378283580918,-1.3990400924494895,-1.597719007467897,0.09070023914304619,-1.4057654413868697,-1.6091437093138787,0.07840117093249047,-0.46256479545505597,-0.17491596726305247,0.36352656537753447,1.3268569378376833,-0.5402060881508065,0.028184877084056672,-0.2961991984786052,0.8972346897492196,0.605530254292549,-0.7144481808403013,-0.7771219524031319,1.2589847536492087,1.458124942049723,1.6467156044902007,-3.109831242292947,1.2898475620935548,1.469549401871192,0.18329087864545568,-0.6949113604559988,-0.7354141928466619,0.8012564581335693
1.0,0.0,0.0,4.0,0.0,-1.169115691673371,-1.1816165123799192,-0.37546263305413086,-1.0743542271729052,-0.8614022677000824,0.2610007587422725,-1.5027573509385184,1.2745456983514363,-0.058149311848933176,-1.3055459091716632,-1.449986272123718,0.11170309476072564,-1.3225416848954508,-1.4589842055491935,0.1165431497838966,0.12312532700097784,-0.4586687882072392,-0.3206746698789519,1.3504374813785494,1.3845871716806915,-1.8585389976300175,0.4439288996731039,-0.2544111718526032,-1.1219420803494298,0.27002253656845177,-0.743402435802553,-0.011000927853698354,-1.7293987205343009,1.4883942736917528,0.11805827949208045,1.4350612813330448,1.3472947813556841,-0.1992311489750345,-0.05025853872766274,-0.704772560914623,-0.009877935415374888
1.0,0.0,0.0,4.0,0.0,-1.0986205149688497,-1.109523700458941,0.08326853938692884,0.2004765333264381,0.20819090385284814,0.2539508559896064,-1.3806361421514524,1.1897646152357064,-0.05668058988129579,-1.21623860984309,-1.3538115169095077,0.10885414190561914,-1.2306737660911535,-1.3729812227911262,0.1135672595745844,-0.3686949291439042,0.14321237356979533,0.2906994515909146,-1.0759835206016837,1.406720550984123,0.9712811317255473,-0.8239351317901753,0.492956197357426,0.8808658260619765,0.26269401433861617,0.27148548544742507,-0.010724042949470821,-1.5608140226918867,-1.791413478720623,0.11504252446293045,1.3249565512428778,1.4881406085270497,-0.19400092856580012,-0.04899028758703371,-0.04131808569266646,-0.009629321729604037
1.0,0.0,0.0,4.0,0.0,-1.0396856790079172,-1.0493773791580983,0.08125790066768938,0.19546435716909227,1.635372700236084,0.24744346232296477,-1.2844813515439968,1.1201440313009319,-0.05531739221848687,-1.1432975985101355,-1.2617467982359412,0.10621194273452682,-1.1558681132655908,-1.2780065058413534,0.11080759636119732,0.10178731267579864,-0.3625586250322271,-0.01334651968624469,0.22842366781295287,-1.0784744273761837,-0.025807193256239726,0.25408702428283647,-0.7911351924143355,1.218757073918049,0.25593217837325793,0.2644647002629262,-0.010466979571494972,-1.434002499991056,-1.6168997633062927,0.11224597831378301,1.2371383380859264,1.374349666562103,-0.18916154759097115,-0.04781307086748052,-0.0403259660993843,-0.009398505235817835
1.0,0.0,0.0,5.0,0.0,-0.4895682637640738,-0.4150498007632311,-0.5461031907607966,0.19080994743633053,0.4071535609320491,-1.125207868288083,0.16512178848831044,-0.9767723637719824,-0.8091756736873714,-1.082249333618733,-1.1864501447315228,0.8522806475871224,-1.0934055682944466,-1.2005893273391732,0.9744572763033463,0.09943281918549708,0.11942682097530155,-0.4155144559816446,0.22290654054357184,0.2549867492806647,-0.02521636156768455,1.6871073452118688,0.29669089708820023,-1.1093032435629,0.24966749462078033,0.25796254623610737,-1.6829139257199335,-1.3341228125047946,-1.4855645077838633,1.7303810086180331,1.1649587470402594,1.283501294443358,-2.727945273909884,-0.046716538324064014,-0.03940179246834476,-0.9551740897964796
1.0,0.0,0.0,5.0,0.0,-0.47613997144518,-0.40430901849671846,-0.3276621351422303,-1.2158038263358475,-0.9764642444129177,-1.0687683859397648,0.1614035748716425,-0.9343525373176786,-0.779385042227836,-0.5199437149206008,-1.12336556703818,0.0628468035940057,-0.4457155617020317,-1.1358960069941695,0.06072903405991534,-0.5437305486171387,0.11677377445294716,0.13937025991855084,0.21777084328740545,0.24902106141823513,-1.0922198023375895,0.4521473155686745,1.7376734790599562,-1.1952057200118325,-1.1589987266307915,0.2519180871654342,0.07260329434969015,0.1442343504173337,-1.3820908837777506,0.01878405019686903,-0.9115296592125662,1.2087784467748097,-0.014748313323108603,-0.8209042515565449,-0.0385381757731551,0.037509325159373406
1.0,0.0,0.0,5.0,0.0,-0.46376753919429814,-0.3943657157560207,-0.5275860469352165,-1.1521549125647903,3.6036514743038155,-1.0201554264257124,0.15792543006637044,-0.897089417873556,-0.7527004258542116,-0.505935685993847,-0.5491252889503868,0.06152344802643334,-0.43440843284812647,-0.47508801749363155,0.05945062635086677,-0.3211467280878068,-0.5417740840751926,-0.13505601868195508,-1.2193806526415338,0.24345580875680906,0.0263864568783581,-0.9406565307095701,0.4943088970007375,3.568676416416956,-1.1014988326083965,-1.1918788828381215,0.07107235920108834,0.14114304087456486,0.12458187454731295,0.018390018610852526,-0.8759856988871029,-0.8555722980118933,-0.014438890019969201,-0.7916333160790963,-0.8325185687706211,0.03672162345431843
1.0,0.0,0.0,5.0,0.0,-0.45231868612477033,-0.38512540547363194,-0.5138606301347385,-1.0976733833705088,0.27164914476619734,-0.9777051845405397,0.1546626157827381,-0.8640107942363116,-0.7286136228226905,-0.49301103088192294,-0.534572866491968,0.06028010990577139,-0.423925642770921,-0.4632534704624261,0.0582494963626821,-0.526342863009056,-0.31508557842838025,0.006697931009444844,-1.1579254793601232,-1.2235401220812028,0.025854947721151274,3.672148318499424,-0.9089104440835735,-2.4848071056368375,-1.0518880736319456,-1.1333481564806396,0.06963412548866334,0.13824205569907727,0.12203296691304563,0.018019719442825648,-0.8443505474816183,-0.8252895954323037,-0.014148100650230207,-0.7653231753342147,-0.8037188649770316,0.03598141926008847
1.0,0.0,0.0,6.0,0.0,0.24600373106723677,0.3458516535153312,-0.01895187425896448,-2.0777311649815466,-0.02911662434353662,-0.45252506965826517,-0.7541750722595546,-1.7191054539423145,-0.5617344569972378,-0.4810361198966863,-0.5211288298542358,1.0445816880805652,-0.41417117011358884,-0.452267318231605,1.0794471741441423,-0.5131981586554919,-0.5253949074834976,0.32278597136890574,-1.1050173554564666,-1.1640446195553185,-0.9544506491905966,0.3052265531596021,3.7401002112161184,-0.24403360279884856,-1.0085063254292177,-1.0827687531985026,0.7300654947366988,0.13551266170008133,0.11963412396142936,-1.0119183367291478,-0.8159526020605906,-0.7980477862998003,-1.2968514623084886,-0.7415030859166087,-0.7777498140602814,0.229185475521187
1.0,0.0,0.0,6.0,0.0,0.24112757578715885,0.33859673873461577,-0.5115451623538391,-0.5492766269636792,0.3189731493790126,-0.44228215437797735,-0.7318302063650343,-1.5952470050606828,-0.5478152645511983,0.22875311686207844,-0.5086584338488948,0.01626760317932455,0.3282338003891943,-0.44203228589505855,0.012758912906516609,-0.008618527143549876,-0.5127769976324419,-0.3290267799731804,-2.1097923348066447,-1.1125544520179027,1.3273091067164526,0.0011482668267695036,0.3370849326563823,0.22962198434554698,-0.4728793354023334,-1.0384832463175346,0.0391403728017185,-0.7869268291632557,0.11737119914757717,0.05903159594174736,-1.682556655645347,-0.7733668894212787,0.039371695576111296,-0.5715701266597285,-0.7541734609311658,0.026657420633552534
1.0,0.0,0.0,6.0,0.0,0.2365306146560763,0.33178152431168156,-0.49984161339490035,-0.5363007528130164,4.136746360079474,-0.4327087249793572,-0.7113811795511604,-1.4950061925317077,-0.5348902395440247,0.22441714403940216,0.21244009759450552,0.01597524795157631,0.32166979424419334,0.3116694757242007,0.012529639119743799,-0.5113395315406515,0.0013082243308726643,0.006301531580414466,-0.5520512386117111,-2.141413442277578,0.011206671185517407,0.3515575909044514,0.02964167241859011,3.5576756101528684,-0.46239618139104827,-0.4926174637058557,0.038436018653617725,-0.7637332703745511,-0.8185835897930895,0.05796709356980727,-1.5689713567316323,-1.6508910532306433,0.038662934187499734,-0.5578023090943541,-0.581239278812142,0.026178118813810436
1.0,0.0,0.0,6.0,0.0,0.23218715878217452,0.32536318958345456,-0.4889117264423832,-0.5242099598361651,-1.4198715625475813,-0.42373455687088474,-0.6925726791373156,-1.4117125534926371,-0.5228457413130939,0.2203188966192218,0.20858077305364942,0.015698078292805707,0.31548557309109837,0.305713285238889,0.012312273012588141,-0.5000514119864157,-0.5113240138594269,0.006192224739462095,-0.5394357138083007,-0.5549117210483667,0.0110122625940419,4.207800344438331,0.38256713846885343,-3.629731007244355,-0.45258487921038937,-0.481909088672547,0.03776829994618409,-0.742497618230482,-0.7945720529643594,0.05695807478772346,-1.475838751039923,-1.5459800181958259,0.03799103855837655,-0.5449915780709716,-0.5676125646774881,0.0257237248912712
1.0,0.0,0.0,7.0,1.0,-1.3276998908171087,-1.411982761627436,-0.47867342242278715,-0.3333561363140974,-1.5307579782957343,0.2858100799950236,-0.26434116136351893,2.1269701951780626,-0.050991979634218615,0.2164374037498741,0.2049244932866435,-2.092854069097966,0.3096457803258477,0.300086840241132,-2.2799098710246066,-0.48948423957820586,-0.5004175321595116,0.006088405252277768,-0.5276536498419594,-0.5426290377193651,0.16786046837307808,-1.4183270305024542,4.2779617963048775,-0.11602958989487006,-0.44337626415432196,-0.47187435519967824,0.9585949577533592,-0.7229575458674532,-0.7725780050354871,0.5416996049710951,-1.3976694424619585,-1.4589736045673265,3.9201216535232377,-0.5330313392733946,-0.5549088587284398,0.63837235612458
1.0,0.0,0.0,7.0,1.0,-1.2681422999065386,-1.3436056093382995,-0.46905636390008737,-0.31003349263674423,0.22039920892262813,0.2807777812612165,-0.259739628050689,1.9459776643609887,-0.05016249240339462,-1.3629650899919066,0.20145405046657064,0.08791662702392146,-1.4483811821945107,0.2947607308178047,0.09117661320517254,-0.4795640230345594,-0.49018491508149814,0.005989629698147894,-0.3337140223305167,-0.5311332753595168,0.020209041588658574,-1.534859455963423,-1.4175357741803427,1.1874133899570583,0.27786633023129603,-0.4624451363797774,0.003508656399487809,-0.2899672706145633,-0.7523324181345438,0.03771821317275821,2.168692822363138,-1.3852915408698303,-0.11270807703221179,-0.052540373213947764,-0.5430278957006273,0.0031466682957992397
1.0,0.0,0.0,8.0,1.0,1.079306018569567,1.0763555347245461,-0.45180193425052756,-0.7967906913589032,1.48571398572807,1.9026159829004865,-1.2926487687615156,-0.7029024459393298,2.1608911529099646,-1.3018034848684161,-1.3973765681108463,2.862928177244557,-1.3781967224656617,-1.4839150328094615,2.8892853030444248,-0.4702270227671249,-0.48055917932536235,0.011413982213756306,-0.310263447075931,-0.33414973241317286,-0.42905861363107634,0.23973554945072467,-1.5394172250057785,0.8687359830451888,0.2731482033377524,0.270300634034162,2.127403029844853,-0.28501102279398305,-0.31456518584645554,-1.1917940333303358,1.984520984275605,2.2097663263738663,-2.8446266152519497,-0.05171235786179516,-0.05405303028271508,2.746721042922444
1.0,0.0,0.0,8.0,1.0,1.043417396479676,1.0406680201056222,-0.4517777357716847,4.295791068722445,-0.5788484455726964,1.7728707015636334,-1.239940163655754,-0.6867332076067145,1.9836628230124893,1.073123272149778,-1.3346505944620066,-0.01937825015910041,1.0686325192452377,-1.41196738096309,-0.017759301431541107,-0.45307889277714597,-0.4714823404337121,8.966715559481456e-06,-0.8057780916587853,-0.31056387725342544,4.2585910728049505,1.5202807628052948,0.25841728464904,-1.4118085369004387,1.92274485432081,0.26586874397354177,-0.06659929551387177,-1.3258525089968212,-0.30927851863526395,0.07595661139121188,-0.6832002140557453,2.022446570765379,-0.0024936720942539325,2.1981767301106707,-0.0532269394187663,-0.08743978024336245
1.0,0.0,0.0,8.0,1.0,1.010918800869219,1.0083424511113266,-0.1401527962865353,0.05081174883228696,-0.13866999514341888,1.6666461051751453,-1.1932486509919533,-0.6716399336388873,1.844129652681386,1.0387121273829527,1.0676276807038079,-0.01909159383351054,1.0345155989841968,1.0616873197739105,-0.017496610163204553,-0.4534105640187556,-0.4544260193469504,0.2100289783595905,4.3679940032886195,-0.8146804483218603,-3.159424409338128,-0.5692406207117834,1.5541014855007549,0.2910301450363413,1.793450097541835,1.942734478963146,-0.06560994717456345,-1.2717493207024813,-1.3582672995840654,0.07482668117944134,-0.6682344534237613,-0.6648457279735502,-0.00245679083282036,2.0184936691466175,2.234844247239354,-0.08613651781055426
1.0,0.0,0.0,9.0,1.0,1.777521995337658,1.4824117683711449,-0.410300264458786,0.6596633623003563,-0.4108080419210339,0.020884555062055915,-0.6394041911782962,2.3610330622201436,-0.272223667806049,1.007441703121498,1.0345618577627185,1.061324389339255,1.0034997309074214,1.0289962882564239,0.6445024857620093,-0.13709373153906454,-0.455097094304161,-0.18372037776203404,0.05820741081029865,4.4390289544039945,0.44177653833042585,-0.12429483806480139,-0.5601941172283632,-0.1928736546428601,1.6873008365999915,1.813824289679486,-2.1980073799518403,-1.2238243517285834,-1.3028034438854492,0.725713246031244,-0.6542186141705234,-0.65094497818329,2.9745034199879017,1.8769074350349677,2.0527424730429895,-2.6779610013326542
1.0,0.0,0.0,9.0,1.0,1.676472327528809,1.4166112965287843,-0.44032848002895253,-1.4717094952036132,1.0377703489241907,0.02059281884565751,-0.6267162591677584,2.1577196094515254,-0.26813040160578544,1.78657399617701,1.004416153953399,-0.05048808118563879,1.4856242348606032,0.9991765146750451,-0.0366627643601382,-0.4115861831178413,-0.13415253315173142,-0.020070885678302505,0.6760823037017704,0.06539750729561651,-1.5542022880747781,-0.39997343033971433,-0.11048318938869787,0.9673615099384264,0.016691375133872383,1.7077153839079997,0.0051365595937091744,-0.6663932774078636,-1.2536748869626482,0.05262082443987153,2.398241352920519,-0.6378876524338392,-0.09095909311404005,-0.2715544389654289,1.9091353497891799,0.004033510413337953
1.0,0.0,0.0,9.0,1.0,1.591002184745945,1.3589219489359587,-0.4331479406633935,-1.408748241614757,-0.7203292102354896,0.02031296273430841,-0.6147601777744462,1.9994497124946242,-0.2642166701261392,1.6869995945400675,1.7958207204202499,-0.04980043588564855,1.4212804679811835,1.4891662562982326,-0.0361640421906162,-0.4423302781935532,-0.4129183157079501,0.005476611249544904,-1.4868289195946822,0.6921696955328097,0.026270949438020576,1.0639183366935006,-0.38964664523154147,-1.186288187364931,0.016464573827839436,0.012619039223357392,0.005066782626064949,-0.6532065918436497,-0.692510990267837,0.05190395767831613,2.1922194567056805,2.4350142977860183,-0.08971267295297307,-0.2675836739525105,-0.2709582443376432,0.003978718273962007
1.0,0.0,0.0,10.0,1.0,0.0901843172768268,-0.05777145420029149,0.7292892773580226,-0.6360022598309305,-1.6199629560203557,-0.11389823757256451,-0.3558050356656129,1.5303714925379162,-0.3604802659912109,1.6025034493946024,1.6976068602418468,-2.010056764752011,1.3646895214214823,1.4261687371446958,-1.8195772033908064,-0.43529807670112103,-0.4443607343194133,0.7836598378874052,-1.4240599841536246,-1.5018189198059113,0.588352660064328,-0.7127582693082117,1.089488515426764,-0.6414808109871627,0.01624676358915116,0.012452121010867082,-0.1715659142090121,-0.6407785473980003,-0.6788420807495158,0.36261625470267417,2.0317380599783017,2.2262936028404905,-0.5347976140277187,-0.26378240608654646,-0.2671023040190509,-0.12153474715886041
